Name,RA_2000_Deg,RA_2000_HMS,Dec_2000_Deg,Vmag,Spct
,284.48833333333334,18.965888888888887,77.05083333333333,6.54,F
18,286.7441666666667,19.11627777777778,11.071388888888889,5.09,B
,287.06958333333336,19.13797222222222,-19.290000000000003,5.54,B
,286.66,19.110666666666667,24.250833333333333,5.77,A
51,286.23,19.082,53.39666666666667,5.38,A
,286.29125,19.08608333333333,49.92333333333333,6.43,K
,286.65708333333333,19.110472222222224,28.628611111111113,5.55,F
Alp,287.36791666666664,19.15786111111111,-37.904444444444444,4.11,A
,287.41541666666666,19.161027777777775,-39.82805555555556,6.46,K
,287.40166666666664,19.16011111111111,-36.164722222222224,6.56,A
,287.49083333333334,19.166055555555555,-41.8925,5.88,B
,286.5708333333333,19.104722222222225,41.413888888888884,6.49,B
Bet,287.50708333333336,19.16713888888889,-39.340833333333336,4.11,K
,286.98875,19.132583333333333,16.853333333333335,6.07,G
17,286.8566666666667,19.12377777777778,32.501666666666665,5.23,F
18Iot,286.8254166666667,19.121694444444444,36.10027777777778,5.28,B
,287.015,19.134333333333334,21.698888888888888,6.23,F
41Pi,287.44083333333333,19.16272222222222,-21.02361111111111,2.89,F
,287.4504166666667,19.163361111111108,-19.803611111111113,6.13,K
19,287.2495833333333,19.14997222222222,6.073333333333333,5.22,F
,287.1675,19.1445,16.85138888888889,6.48,F
,287.7575,19.183833333333332,-39.005,6.36,B
,287.465,19.16433333333333,-0.4280555555555556,6.34,B
,287.82875,19.188583333333334,-29.502222222222223,6.3,B
,288.19208333333336,19.212805555555555,-50.48638888888889,6.13,G
,287.2683333333333,19.15122222222222,34.60055555555556,6.74,G
,288.04083333333335,19.20272222222222,-37.58277777777778,6.57,G
Tau,289.11875,19.274583333333332,-69.19055555555556,6.27,A
,287.1075,19.1405,52.425555555555555,5.81,K
,288.1166666666667,19.20777777777778,-21.658055555555553,6.41,G
,288.3070833333333,19.22047222222222,-25.906666666666666,5.8,K
,289.3,19.28666666666667,-66.6613888888889,5.53,A
20,288.1695833333333,19.211305555555555,-7.939444444444445,5.34,B
,287.87875,19.191916666666668,26.735833333333336,6.36,F
,288.66541666666666,19.24436111111111,-45.19333333333333,5.92,G
,288.31458333333336,19.22097222222222,-12.2825,5.51,K
19,287.94166666666666,19.19611111111111,31.283333333333335,5.98,B
,287.84625,19.18975,40.42916666666667,6.18,A
,288.1433333333333,19.209555555555553,16.84638888888889,6.73,B
,288.15291666666667,19.210194444444443,21.554444444444446,5.93,A
21,288.42791666666665,19.228527777777778,2.293611111111111,5.15,B
,288.43375,19.228916666666667,5.515833333333333,6.49,A
,289.09041666666667,19.272694444444443,-45.46638888888889,5.4,K
55,287.44083333333333,19.16272222222222,65.9786111111111,6.25,A
,288.8883333333333,19.25922222222222,-24.179166666666667,6.25,F
42Psi,288.885,19.259,-25.256666666666668,4.85,G
,288.01916666666665,19.201277777777776,49.85416666666667,6.75,G
,288.0208333333333,19.20138888888889,49.85611111111111,6.57,G
53,287.91875,19.194583333333334,56.85916666666667,5.12,G
,289.13666666666666,19.275777777777776,-33.52166666666667,6.25,G
,289.5391666666667,19.302611111111112,-53.38666666666666,6.38,F
20Eta,288.43958333333336,19.229305555555555,39.14611111111111,4.39,B
,288.7608333333333,19.250722222222223,20.203333333333333,6.0,G
,288.83375,19.255583333333334,15.08361111111111,5.57,G
1,288.8225,19.254833333333334,21.23222222222222,5.64,A
,288.85333333333335,19.256888888888888,30.52638888888889,5.85,M
22,289.12916666666666,19.275277777777777,4.834722222222222,5.59,A
43,289.40875,19.293916666666668,-18.953055555555554,4.96,G
,288.9875,19.265833333333333,27.455555555555556,6.54,B
1,289.0541666666667,19.27027777777778,21.390277777777776,4.77,B
,289.1116666666667,19.27411111111111,14.544722222222221,5.63,B
,288.9975,19.2665,27.926944444444445,6.16,F
54,288.48,19.232,57.705000000000005,4.99,K
57Del,288.13875,19.20925,67.66166666666668,3.07,G
,288.8304166666667,19.25536111111111,50.07083333333334,6.27,G
59,287.29083333333335,19.15272222222222,76.56055555555555,5.13,A
,289.4508333333333,19.296722222222225,2.0316666666666667,6.19,A
21The,289.09208333333333,19.272805555555554,38.13361111111111,4.36,K
25Ome,289.45416666666665,19.296944444444446,11.595277777777778,5.28,F
,289.9166666666667,19.32777777777778,-35.421388888888885,5.59,B
,289.7504166666667,19.316694444444444,-15.536388888888888,6.06,K
2,289.4316666666667,19.295444444444446,23.025555555555556,5.43,B
23,289.6354166666667,19.30902777777778,1.0852777777777778,5.1,K
,291.0225,19.4015,-68.3711111111111,6.34,K
24,289.71208333333334,19.31413888888889,0.33916666666666667,6.41,K
,289.21416666666664,19.280944444444444,46.99916666666667,6.0,F
,290.1091666666667,19.34061111111111,-31.817777777777778,6.58,M
,289.50333333333333,19.300222222222224,31.022222222222222,6.68,A
,289.71958333333333,19.31463888888889,9.618055555555555,6.32,G
,289.70208333333335,19.313472222222224,19.610555555555557,6.58,B
,290.15875,19.343916666666665,-22.4025,5.58,F
1Kap,289.2758333333333,19.28505555555556,53.368611111111115,3.77,G
Eta,290.7129166666667,19.380861111111113,-54.42361111111111,5.05,A
,290.3745833333333,19.358305555555557,-34.98388888888889,6.48,G
28,289.91375,19.327583333333333,12.374722222222223,5.53,F
29Ome,289.97083333333336,19.33138888888889,11.535,6.02,A
26,290.13708333333335,19.34247222222222,-5.4158333333333335,5.01,G
,290.54,19.369333333333334,-42.01611111111111,6.34,K
,289.7658333333333,19.317722222222223,33.388888888888886,6.6,B
27,290.14875,19.343249999999998,-0.8922222222222221,5.49,B
Bet,290.65958333333333,19.377305555555555,-44.45888888888889,4.01,B
,289.755,19.317,37.445277777777775,6.22,A
,290.40458333333333,19.360305555555556,-19.234166666666667,6.26,B
44Rho,290.41833333333335,19.361222222222224,-17.84722222222222,3.93,F
,289.65708333333333,19.310472222222224,49.569722222222225,6.31,K
46Ups,290.4316666666667,19.362111111111112,-15.955,4.61,B
Bet,290.805,19.387,-44.79972222222222,4.29,F
45Rho,290.46208333333334,19.364138888888892,-18.308333333333334,5.87,G
,289.9120833333333,19.327472222222223,37.330555555555556,6.31,G
,290.1379166666667,19.342527777777775,35.18611111111111,6.31,B
,290.58625,19.372416666666666,-8.20111111111111,6.31,B
Alp,290.9716666666667,19.39811111111111,-40.61611111111111,3.97,B
,290.58958333333334,19.37263888888889,-0.2525,5.83,G
,291.08916666666664,19.405944444444444,-43.723055555555554,6.17,M
,289.90208333333334,19.326805555555556,54.376111111111115,6.26,A
60Tau,288.8875,19.259166666666665,73.35555555555555,4.45,K
,290.76916666666665,19.38461111111111,-7.400277777777778,6.32,K
,290.70166666666665,19.380111111111113,9.913055555555555,6.35,F
,291.1254166666667,19.40836111111111,-27.865555555555556,6.04,B
,290.06708333333336,19.337805555555555,57.64527777777778,5.91,M
,290.7841666666667,19.38561111111111,14.921111111111111,6.64,F
3,290.71208333333334,19.380805555555558,26.2625,5.18,B
,290.63916666666665,19.375944444444446,33.518055555555556,6.06,K
,291.26708333333335,19.417805555555557,-29.309166666666666,5.93,K
,289.94208333333336,19.329472222222222,64.39083333333333,6.52,B
47Chi,291.31875,19.42125,-24.50861111111111,5.03,A
49Chi,291.37375,19.424916666666668,-23.96222222222222,5.43,K
,290.9454166666667,19.396361111111112,20.264444444444443,6.4,B
,290.35583333333335,19.357055555555558,57.76694444444444,6.43,K
,291.25666666666666,19.41711111111111,-4.884166666666666,6.52,A
,291.34,19.422666666666668,-13.896944444444443,5.69,K
,290.89166666666665,19.392777777777777,33.22222222222222,6.37,G
2,291.09208333333333,19.406138888888886,16.93777777777778,6.25,A
,291.9504166666667,19.46336111111111,-54.32527777777778,5.69,K
58Pi,290.1670833333333,19.344472222222223,65.71472222222222,4.59,A
2,291.0316666666667,19.40211111111111,29.62138888888889,4.97,B
31,291.2425,19.416166666666665,11.944444444444445,5.16,G
,291.0933333333333,19.406222222222222,28.087777777777777,6.53,B
50,291.58,19.438666666666666,-21.776666666666667,5.59,K
,291.0254166666667,19.401694444444445,36.45194444444445,6.36,K
30Del,291.3745833333333,19.424972222222223,3.1147222222222224,3.36,F
,291.54625,19.436416666666666,-15.053055555555556,5.72,B
,291.6025,19.440166666666666,-14.551111111111112,6.7,A
,291.73541666666665,19.44902777777778,-29.743333333333336,5.67,B
,290.8491666666667,19.389944444444446,50.271388888888886,6.51,B
,290.98541666666665,19.39902777777778,43.38805555555555,5.84,G
,292.79541666666665,19.519694444444443,-68.43388888888889,5.96,K
,291.3433333333333,19.42288888888889,20.27138888888889,6.31,A
4,291.3691666666667,19.424611111111112,19.798611111111114,5.16,K
,291.3575,19.423833333333334,24.912777777777777,6.19,F
32Nu,291.62958333333336,19.441972222222223,0.3386111111111111,4.66,F
,292.4691666666667,19.497944444444446,-55.44138888888889,6.13,K
,291.60041666666666,19.44002777777778,13.023888888888889,5.74,F
5,291.555,19.437,20.097777777777775,5.63,A
,291.6195833333333,19.441305555555555,19.891388888888887,5.81,M
,292.3495833333333,19.489972222222224,-43.44583333333333,5.71,A
Mu,292.64375,19.50958333333333,-55.11,6.3,F
Lam,259.2366666666667,17.282444444444444,89.03777777777778,6.38,M
4,291.53791666666666,19.435861111111112,36.31777777777778,5.15,B
,291.89125,19.459416666666666,14.2825,6.32,B
,292.08666666666664,19.47244444444444,2.9302777777777775,5.85,B
,292.4675,19.497833333333336,-26.985555555555557,5.52,K
,292.56125,19.504083333333334,-32.092222222222226,6.6,F
35,292.25416666666666,19.483611111111113,1.9502777777777778,5.8,A
,291.44458333333336,19.42963888888889,58.02722222222222,6.6,B
,292.33958333333334,19.489305555555557,-7.043888888888889,6.61,F
,291.90208333333334,19.46013888888889,37.941111111111105,6.34,B
,292.325,19.488333333333333,0.2461111111111111,6.25,K
6Alp,292.17625,19.478416666666664,24.665,4.44,M
8,292.2375,19.482499999999998,24.76861111111111,5.81,K
,292.34208333333333,19.489472222222222,14.595833333333333,5.56,K
7Iot,291.85791666666665,19.457194444444443,52.32055555555556,5.75,A
7,292.33708333333334,19.48913888888889,20.279722222222222,6.33,B
,292.725,19.515,-21.31222222222222,6.13,A
,293.2241666666667,19.54827777777778,-53.18583333333333,5.75,F
,292.54375,19.502916666666668,2.904166666666667,6.09,K
,291.61041666666665,19.440694444444446,62.55722222222222,6.38,K
36,292.66583333333335,19.511055555555554,-2.7888888888888888,5.03,M
,292.6379166666667,19.509194444444443,3.4444444444444446,6.05,A
,293.34,19.556,-45.27194444444444,5.61,A
6Bet,292.68041666666664,19.512027777777778,27.959722222222222,3.08,K
6Bet,292.68875,19.512583333333332,27.96527777777778,5.11,B
,292.6954166666667,19.51302777777778,36.228611111111114,6.25,B
10Iot,292.42625,19.495083333333334,51.72972222222222,3.79,A
,292.8408333333333,19.52272222222222,26.61722222222222,5.87,K
,293.53541666666666,19.569027777777777,-40.03472222222222,5.89,A
,290.4175,19.36116666666667,79.60277777777777,6.05,A
Iot,293.8041666666667,19.586944444444445,-48.09916666666667,4.9,K
,288.7825,19.252166666666668,83.46277777777777,6.53,A
8,292.9429166666667,19.529527777777776,34.45305555555556,4.74,B
,292.8304166666667,19.522027777777776,50.306666666666665,5.53,K
,292.8066666666667,19.520444444444443,55.731944444444444,6.37,K
38Mu,293.5225,19.568166666666666,7.378888888888889,4.45,K
37,293.78041666666667,19.58536111111111,-10.56027777777778,5.12,G
51,294.00708333333336,19.600472222222223,-24.719166666666666,5.65,A
,293.87416666666667,19.59161111111111,-7.460277777777778,6.34,K
,293.89,19.592666666666666,-12.252777777777778,6.27,K
,294.60791666666665,19.640527777777777,-57.983333333333334,6.18,K
,294.96708333333333,19.66447222222222,-66.68555555555555,6.39,A
,293.40166666666664,19.560111111111112,38.76222222222222,6.61,A
9,293.6454166666667,19.57636111111111,19.773333333333333,5.0,B
,293.855,19.590333333333334,2.913333333333333,6.38,F
,294.10875,19.60725,-18.852777777777778,6.11,F
52,294.1766666666667,19.611777777777778,-24.88361111111111,4.6,B
9,293.71208333333334,19.580805555555557,29.463055555555556,5.38,F
,293.42333333333335,19.561555555555557,49.2625,5.96,M
,294.26375,19.617583333333332,-18.231111111111108,5.64,K
,293.6716666666667,19.57811111111111,42.41277777777778,5.35,A
,294.03333333333336,19.602222222222224,11.15,6.68,A
39Kap,294.22291666666666,19.61486111111111,-7.0275,4.95,B
41Iot,294.18041666666664,19.61202777777778,-1.2863888888888888,4.36,B
,293.2920833333333,19.552805555555555,60.15861111111111,6.29,K
,294.06583333333333,19.60438888888889,14.391666666666666,6.38,K
,292.75083333333333,19.51672222222222,70.98944444444444,6.07,K
,293.5825,19.572166666666668,51.236666666666665,5.73,F
,294.03458333333333,19.602305555555557,22.585833333333333,6.32,B
,293.66625,19.577749999999998,48.164722222222224,6.67,A
,294.3933333333333,19.62622222222222,-14.301666666666668,5.47,F
,295.40625,19.69375,-65.85416666666666,6.09,M
,294.21875,19.614583333333336,11.273333333333333,5.98,G
11,293.95125,19.59675,36.94444444444444,6.05,B
,294.15708333333333,19.610472222222224,20.33277777777778,7.14,F
,295.07625,19.671750000000003,-54.4175,6.26,K
42,294.44708333333335,19.629805555555556,-4.6475,5.46,F
,294.925,19.661666666666665,-45.278055555555554,6.25,F
61Sig,293.09,19.539333333333335,69.66111111111111,4.68,K
4Eps,294.3225,19.6215,16.462777777777777,5.66,G
,294.9820833333333,19.66547222222222,-39.43333333333333,6.61,A
,293.98291666666665,19.59886111111111,50.23861111111111,6.52,G
,294.2891666666667,19.61927777777778,29.33361111111111,6.43,B
,294.23583333333335,19.615722222222225,38.38388888888889,6.5,B
,294.15791666666667,19.61052777777778,44.69499999999999,5.17,G
13The,294.11041666666665,19.607361111111114,50.221111111111114,4.48,F
53,294.9558333333333,19.66372222222222,-23.42777777777778,6.34,B
,294.70416666666665,19.646944444444443,3.381666666666667,6.35,B
,294.5729166666667,19.638194444444444,20.782777777777778,6.48,K
,295.02958333333333,19.66863888888889,-23.428611111111113,5.97,K
44Sig,294.79833333333335,19.653222222222222,5.397777777777778,5.17,B
,294.85583333333335,19.657055555555555,16.57138888888889,6.38,K
54,295.18083333333334,19.678722222222223,-16.293333333333337,6.2,K
,294.48625,19.632416666666668,49.28444444444444,6.47,G
12Phi,294.8441666666667,19.656277777777778,30.153333333333332,4.69,G
5Alp,295.02416666666664,19.668277777777778,18.01388888888889,4.37,G
45,295.18041666666664,19.678694444444446,-0.6211111111111112,5.67,A
,294.9375,19.662499999999998,33.97916666666667,6.1,A
,295.11791666666664,19.67452777777778,20.476666666666667,6.5,B
14,294.86041666666665,19.65736111111111,42.818333333333335,5.4,B
,294.6716666666667,19.644777777777776,54.973888888888894,5.82,F
,295.16541666666666,19.677694444444445,23.717499999999998,6.64,B
,295.2729166666667,19.68486111111111,13.815555555555557,6.01,B
,294.8933333333333,19.659555555555553,45.95805555555556,6.2,G
6Bet,295.26208333333335,19.68413888888889,17.47611111111111,4.37,G
55,295.62958333333336,19.70863888888889,-16.12388888888889,5.06,F
,295.3120833333333,19.687472222222222,22.452777777777776,6.36,K
,295.9066666666667,19.72711111111111,-37.538888888888884,6.16,B
,295.1716666666667,19.67811111111111,43.07777777777778,6.16,M
46,295.55333333333334,19.703555555555553,12.193333333333333,6.34,B
,299.00625,19.93375,-81.34972222222221,6.39,K
,295.20916666666665,19.680611111111112,45.525,5.06,F
,295.88958333333335,19.72597222222222,-15.47,5.49,F
47Chi,295.64166666666665,19.709444444444443,11.826666666666666,5.27,G
,297.35541666666666,19.823694444444445,-72.50333333333333,5.41,A
,295.4895833333333,19.699305555555554,40.25388888888889,6.23,A
,295.0541666666667,19.67027777777778,60.507222222222225,6.51,A
,295.70458333333335,19.713638888888887,29.331666666666667,6.49,F
,295.68583333333333,19.71238888888889,32.42666666666666,5.94,A
16,295.45375,19.696916666666667,50.525277777777774,5.96,G
,295.46666666666664,19.697777777777777,50.5175,6.2,G
,295.7895833333333,19.719305555555554,30.678611111111113,6.05,A
10,295.92875,19.728583333333333,25.771944444444443,5.49,G
,296.505,19.767,-31.90861111111111,5.52,B
,295.98291666666665,19.732194444444442,27.135555555555555,6.28,B
,295.51708333333335,19.701138888888888,55.46333333333334,6.48,M
Nu,297.005,19.800333333333334,-56.362500000000004,5.35,A
48Psi,296.14208333333335,19.742805555555556,13.302777777777779,6.26,B
,295.96416666666664,19.730944444444443,34.1625,6.05,B
,297.47208333333333,19.83147222222222,-66.81277777777777,6.45,K
,295.9375,19.729166666666664,41.77305555555555,5.84,M
56,296.59041666666667,19.772694444444443,-19.761111111111113,4.86,K
,296.4675,19.7645,-2.8833333333333333,6.48,B
15,296.06916666666666,19.737944444444445,37.35444444444445,4.89,G
,296.2029166666667,19.746861111111112,29.264722222222222,6.82,F
49Ups,296.41625,19.761083333333332,7.613333333333333,5.91,A
,296.1591666666667,19.743944444444445,34.413888888888884,6.57,M
,297.2295833333333,19.815305555555558,-52.88805555555555,6.25,K
,295.81083333333333,19.72072222222222,58.01638888888889,6.22,G
,296.20416666666665,19.746944444444445,40.71666666666667,6.34,M
,297.7554166666667,19.850361111111113,-65.60499999999999,6.05,F
50Gam,296.565,19.771,10.613333333333333,2.72,K
,295.915,19.727666666666664,57.0425,6.27,K
,297.59041666666667,19.83936111111111,-61.061388888888885,6.21,B
18Del,296.24375,19.749583333333334,45.130833333333335,2.87,B
,296.415,19.761,36.09111111111111,6.43,B
,296.46416666666664,19.764277777777778,35.01277777777778,6.09,K
,297.68666666666667,19.845777777777776,-59.19305555555555,5.42,A
,297.0125,19.800833333333333,-13.703333333333333,6.11,A
,296.6645833333333,19.777638888888887,25.133888888888887,6.62,A
17,296.6066666666667,19.773777777777777,33.72777777777778,4.99,F
,296.6458333333333,19.77638888888889,32.88861111111111,6.18,K
7Del,296.84708333333333,19.789805555555557,18.534166666666668,3.82,M
,297.5575,19.837166666666665,-47.55722222222222,5.94,M
,297.29833333333335,19.81988888888889,-28.78888888888889,6.05,F
,296.9525,19.796833333333336,25.383888888888887,5.95,K
,297.25916666666666,19.81727777777778,-10.870833333333334,6.04,K
,297.12666666666667,19.808444444444444,10.694166666666668,6.44,F
,296.86583333333334,19.79105555555556,38.4075,5.77,B
52Pi,297.17541666666665,19.811694444444445,11.815833333333334,5.72,G
,296.07708333333335,19.738472222222224,69.33694444444444,5.92,A
8Zet,297.2445833333333,19.816305555555555,19.142222222222223,5.0,A
,296.8616666666667,19.79077777777778,47.907777777777774,6.12,M
,298.1566666666667,19.877111111111113,-54.971111111111114,5.74,G
,298.1625,19.8775,-54.97666666666667,6.5,A
,297.18291666666664,19.812194444444444,35.311388888888885,6.53,F
,297.2108333333333,19.814055555555555,33.43722222222222,6.44,B
,297.9608333333333,19.864055555555556,-39.87444444444444,5.33,A
51,297.695,19.846333333333334,-10.76361111111111,5.39,F
,297.5729166666667,19.838194444444444,7.902500000000001,6.51,B
,297.3645833333333,19.824305555555554,38.71,6.11,G
,297.4775,19.831833333333332,28.440555555555555,6.38,B
53Alp,297.6958333333333,19.84638888888889,8.868333333333334,0.77,A
,298.66833333333335,19.91122222222222,-61.170833333333334,6.24,A
,297.79625,19.853083333333334,-2.4608333333333334,6.13,K
54Omi,297.75666666666666,19.850444444444445,10.415555555555557,5.11,F
57,298.05,19.87,-19.045,5.92,G
,297.82375,19.854916666666668,9.630277777777778,6.25,A
,296.68625,19.779083333333332,68.43833333333333,6.34,F
Chi,297.64125,19.84275,32.91416666666667,4.23,S
12,297.76708333333335,19.85113888888889,22.610000000000003,4.95,B
19,297.64166666666665,19.842777777777776,38.722500000000004,5.12,M
,297.65541666666667,19.843694444444445,40.599722222222226,5.69,B
,297.6958333333333,19.84638888888889,37.82638888888889,6.06,M
,298.01458333333335,19.86763888888889,11.62888888888889,6.13,G
55Eta,298.11833333333334,19.874555555555556,1.0055555555555555,3.9,F
,298.27666666666664,19.88511111111111,-14.603055555555555,6.48,A
,298.065,19.871000000000002,10.351388888888888,6.54,B
,298.00666666666666,19.86711111111111,24.992222222222225,5.57,A
9,298.0908333333333,19.872722222222222,18.671944444444446,6.23,O
,298.3279166666667,19.888527777777778,-3.1144444444444446,5.65,A
20,297.65708333333333,19.843805555555555,52.988055555555555,5.03,K
,297.8308333333333,19.85538888888889,47.37722222222222,6.2,F
,298.57375,19.904916666666665,-23.941111111111113,6.18,K
,299.6720833333333,19.978138888888886,-69.16388888888889,5.75,A
,298.3441666666667,19.889611111111112,4.400555555555556,6.53,B
Iot,298.8154166666667,19.92102777777778,-41.86833333333333,4.13,K
63Eps,297.04333333333335,19.80288888888889,70.26777777777778,3.83,G
,298.0679166666667,19.871194444444445,36.43222222222222,6.1,K
56,298.5341666666667,19.902277777777776,-8.574166666666667,5.79,K
,298.77125,19.918083333333335,-33.046388888888885,6.46,K
,299.24041666666665,19.949361111111113,-57.925555555555555,6.53,K
,299.2758333333333,19.951722222222223,-58.90138888888889,5.26,B
,299.72083333333336,19.981388888888887,-68.76222222222222,6.39,A
,297.99625,19.86641666666667,47.027499999999996,5.62,O
Eps,300.1479166666667,20.00986111111111,-72.91055555555556,3.96,A
,298.03,19.868666666666666,47.93194444444444,5.91,B
13,298.36541666666665,19.891027777777776,24.079722222222223,4.58,B
57,298.6566666666667,19.910444444444444,-8.227222222222222,5.71,B
57,298.65875,19.91058333333333,-8.237222222222222,6.49,B
59Xi,298.5620833333333,19.904138888888887,8.461388888888887,4.71,G
58,298.68666666666667,19.912444444444443,0.2736111111111111,5.61,A
58Ome,298.96,19.930666666666667,-26.299444444444447,4.7,G
,298.66791666666666,19.911194444444444,7.140277777777778,6.15,A
,298.83166666666665,19.92211111111111,-6.734166666666667,6.51,F
,298.255,19.883666666666667,47.8075,6.29,B
,298.62958333333336,19.908638888888888,24.319444444444443,5.52,A
60Bet,298.8283333333333,19.92188888888889,6.406666666666667,3.71,G
Mu,300.09583333333336,20.00638888888889,-66.94944444444445,5.76,K
59,299.2366666666667,19.94911111111111,-27.17,4.52,K
,299.4220833333333,19.96147222222222,-38.05833333333333,6.55,F
,298.70125,19.913416666666667,36.99611111111111,5.76,G
,298.77708333333334,19.918472222222224,30.19527777777778,6.57,B
23,298.3225,19.888166666666667,57.52361111111111,5.14,B
10,299.0054166666667,19.933694444444445,16.634722222222223,5.36,G
61Phi,299.0595833333333,19.937305555555557,11.423888888888888,5.28,A
,298.3975,19.893166666666666,59.70888888888889,6.06,A
Mu,300.4683333333333,20.031222222222222,-66.94416666666667,5.31,K
22,298.96541666666667,19.93102777777778,38.486666666666665,4.94,B
61,299.4875,19.965833333333332,-15.491388888888888,5.02,A
21Eta,299.07666666666665,19.938444444444446,35.083333333333336,3.89,K
,299.25083333333333,19.950055555555554,20.998055555555556,6.48,A
,299.735,19.982333333333333,-30.53805555555556,6.28,K
60,299.73833333333334,19.982555555555553,-26.195555555555554,4.83,G
24Psi,298.9075,19.92716666666667,52.43888888888888,4.92,A
,299.18416666666667,19.945611111111113,36.25083333333333,6.02,B
,300.10541666666666,20.00702777777778,-49.35111111111111,6.17,K
11,299.43916666666667,19.96261111111111,16.789166666666667,5.53,B
The,299.93416666666667,19.995611111111113,-35.27638888888889,4.37,B
The,299.96375,19.997583333333335,-34.69777777777777,5.3,A
,300.43625,20.029083333333332,-59.376111111111115,5.13,M
,298.84208333333333,19.922805555555556,58.250277777777775,6.09,G
,300.11041666666665,20.007361111111113,-43.04333333333333,6.14,M
,299.30791666666664,19.95386111111111,40.36805555555556,5.45,B
,300.06625,20.004416666666668,-37.702222222222225,5.95,G
,300.20125,20.013416666666668,-45.113055555555555,5.81,A
,300.08458333333334,20.00563888888889,-33.70388888888889,5.66,F
,299.1879166666667,19.94586111111111,50.902499999999996,6.43,A
,298.98083333333335,19.932055555555557,58.846111111111114,4.96,K
,299.07916666666665,19.93861111111111,56.68694444444444,6.12,A
12Gam,299.68916666666667,19.979277777777774,19.492222222222225,3.47,M
,299.84458333333333,19.98963888888889,1.3777777777777778,6.17,G
,299.9475,19.9965,-9.958333333333332,5.88,F
,299.4841666666667,19.96561111111111,42.26083333333333,6.43,A
,300.36,20.023999999999997,-40.814166666666665,6.29,A
,299.65833333333336,19.97722222222222,30.983611111111113,5.49,B
14,299.79375,19.986250000000002,23.10138888888889,5.67,F
,299.6433333333333,19.97622222222222,38.105555555555554,6.32,B
,300.3495833333333,20.023305555555556,-22.737222222222222,6.01,G
,301.38666666666666,20.092444444444443,-67.32083333333333,6.07,G
13,300.01375,20.000916666666665,17.516666666666666,5.37,M
,299.8354166666667,19.98902777777778,45.77222222222222,5.92,A
25,299.98,19.99866666666667,37.04277777777778,5.19,B
,300.24541666666664,20.01636111111111,8.558055555555557,5.91,K
63,300.4941666666667,20.032944444444443,-13.636944444444444,5.71,A
62,300.6645833333333,20.044305555555557,-27.709722222222222,4.58,M
,299.81416666666667,19.98761111111111,52.05583333333333,6.15,B
,300.88958333333335,20.059305555555557,-37.94083333333333,4.77,K
15,300.2754166666667,20.018361111111112,27.753611111111113,4.64,A
,299.6195833333333,19.974638888888887,63.534166666666664,5.96,A
,300.31375,20.020916666666665,37.098888888888894,6.2,K
,300.43625,20.029083333333332,24.80027777777778,5.88,B
16,300.5058333333333,20.033722222222224,24.938055555555557,5.22,F
,300.9345833333333,20.062305555555557,-22.595555555555553,6.45,F
,301.08166666666665,20.07211111111111,-32.05638888888888,4.99,K
26,300.34,20.022666666666666,50.10472222222222,5.05,K
,301.005,20.067,-7.469722222222222,6.72,F
,300.8183333333333,20.054555555555556,18.500555555555554,5.96,K
,302.0854166666667,20.139027777777777,-66.35472222222222,6.45,K
,300.875,20.058333333333334,16.031388888888888,5.67,B
Del,302.1816666666667,20.145444444444443,-66.18194444444445,3.56,G
,299.6745833333333,19.978305555555554,70.36694444444444,6.33,G
62,301.0966666666667,20.07311111111111,-0.7094444444444444,5.68,K
,301.38375,20.09225,-33.0,6.53,B
63Tau,301.03458333333333,20.06897222222222,7.2780555555555555,5.52,K
,300.9058333333333,20.06038888888889,29.896666666666665,5.71,G
,301.2725,20.084833333333332,-11.599444444444446,6.34,F
15,301.0258333333333,20.06838888888889,17.07,5.8,G
Xi,301.8466666666667,20.12311111111111,-52.880833333333335,4.94,M
,301.89625,20.126416666666668,-55.01638888888889,6.26,F
65,301.36,20.090666666666664,-12.665277777777778,6.55,A
64,300.36875,20.024583333333332,64.82111111111111,5.27,M
,301.2441666666667,20.082944444444443,23.210277777777776,6.45,A
,301.1504166666667,20.076694444444446,32.218611111111116,5.64,B
16Eta,301.2895833333333,20.08597222222222,19.991111111111113,5.1,K
,301.36041666666665,20.090694444444445,15.500277777777777,6.34,M
,301.55083333333334,20.10338888888889,-4.078333333333333,6.47,K
65,300.58458333333334,20.038972222222224,64.63444444444445,6.57,G
,301.29083333333335,20.086055555555554,38.47833333333333,6.19,G
,301.12,20.074666666666666,48.22972222222222,6.16,A
67Rho,300.70458333333335,20.046972222222223,67.8736111111111,4.51,K
69,299.9025,19.9935,76.48138888888889,6.2,M
,301.27791666666667,20.085194444444443,51.839444444444446,6.14,M
17,301.7225,20.114833333333333,23.614444444444445,5.07,B
27,301.5908333333333,20.106055555555557,35.972500000000004,5.36,K
64,302.0075,20.13383333333333,-0.6783333333333333,5.99,K
,302.78,20.185333333333332,-57.52388888888889,6.37,B
,301.33958333333334,20.089305555555555,56.34138888888889,6.21,F
,301.95958333333334,20.13063888888889,9.399722222222222,6.43,F
,302.1304166666667,20.142027777777777,-10.062777777777779,6.18,B
,301.18583333333333,20.079055555555556,63.89055555555556,6.26,A
,302.02708333333334,20.13513888888889,16.664166666666667,6.42,M
,301.5575,20.103833333333334,53.16583333333333,5.85,F
,306.2266666666667,20.41511111111111,-83.31055555555555,6.17,A
,301.9225,20.12816666666667,34.42305555555555,6.11,B
,302.15958333333333,20.14397222222222,10.725833333333334,6.31,B
